序号,板块,公司全称,公司简称,公司代码,所属行业,省份,城市,专利记分牌得分 ↑
3961,主板,贵州益佰制药股份有限公司,益佰制药,600594.SH,制造业,贵州省,贵阳市,39.0  
3962,主板,贵州益佰制药股份有限公司,益佰制药,600594.SH,制造业,贵州省,贵阳市,39.0  
3963,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3964,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3965,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3966,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3967,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3968,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3969,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3970,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3971,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3972,主板,浙江海正药业股份有限公司,海正药业,600267.SH,制造业,浙江省,台州市,38.8  
3973,中小企业板,江苏中利集团股份有限公司,中利集团,002309.SZ,制造业,江苏省,常熟市,38.8  
3974,中小企业板,江苏中利集团股份有限公司,中利集团,002309.SZ,制造业,江苏省,常熟市,38.8  
3975,中小企业板,江苏中利集团股份有限公司,中利集团,002309.SZ,制造业,江苏省,常熟市,38.8  
3976,中小企业板,江苏中利集团股份有限公司,中利集团,002309.SZ,制造业,江苏省,常熟市,38.8  
3977,中小企业板,江苏中利集团股份有限公司,中利集团,002309.SZ,制造业,江苏省,常熟市,38.8  
3978,中小企业板,江苏中利集团股份有限公司,中利集团,002309.SZ,制造业,江苏省,常熟市,38.8  
3979,中小企业板,江苏中利集团股份有限公司,中利集团,002309.SZ,制造业,江苏省,常熟市,38.8  
3980,中小企业板,江苏中利集团股份有限公司,中利集团,002309.SZ,制造业,江苏省,常熟市,38.8  
3981,中小企业板,江苏中利集团股份有限公司,中利集团,002309.SZ,制造业,江苏省,常熟市,38.8  
3982,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3983,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3984,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3985,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3986,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3987,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3988,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3989,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3990,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3991,中小企业板,上海良信电器股份有限公司,良信电器,002706.SZ,制造业,上海,上海市,38.8  
3992,主板,中国石化上海石油化工股份有限公司,上海石化,600688.SH,制造业,上海,上海市,38.7  
3993,主板,中国石化上海石油化工股份有限公司,上海石化,600688.SH,制造业,上海,上海市,38.7  
3994,主板,中国石化上海石油化工股份有限公司,上海石化,600688.SH,制造业,上海,上海市,38.7  
3995,主板,中国石化上海石油化工股份有限公司,上海石化,600688.SH,制造业,上海,上海市,38.7  
3996,主板,中国石化上海石油化工股份有限公司,上海石化,600688.SH,制造业,上海,上海市,38.7  
3997,主板,中国石化上海石油化工股份有限公司,上海石化,600688.SH,制造业,上海,上海市,38.7  
3998,主板,中国石化上海石油化工股份有限公司,上海石化,600688.SH,制造业,上海,上海市,38.7  
3999,主板,中国石化上海石油化工股份有限公司,上海石化,600688.SH,制造业,上海,上海市,38.7  
4000,主板,中国石化上海石油化工股份有限公司,上海石化,600688.SH,制造业,上海,上海市,38.7  
4001,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4002,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4003,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4004,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4005,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4006,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4007,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4008,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4009,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4010,主板,云南铝业股份有限公司,云铝股份,000807.SZ,制造业,云南省,昆明市,38.7  
4011,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4012,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4013,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4014,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4015,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4016,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4017,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4018,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4019,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4020,中小企业板,通富微电子股份有限公司,通富微电,002156.SZ,制造业,江苏省,南通市,38.5  
4021,中小企业板,广州海格通信集团股份有限公司,海格通信,002465.SZ,制造业,广东省,广州市,38.3  
4022,中小企业板,广州海格通信集团股份有限公司,海格通信,002465.SZ,制造业,广东省,广州市,38.3  
4023,中小企业板,广州海格通信集团股份有限公司,海格通信,002465.SZ,制造业,广东省,广州市,38.3  
4024,中小企业板,广州海格通信集团股份有限公司,海格通信,002465.SZ,制造业,广东省,广州市,38.3  
4025,中小企业板,广州海格通信集团股份有限公司,海格通信,002465.SZ,制造业,广东省,广州市,38.3  
4026,中小企业板,广州海格通信集团股份有限公司,海格通信,002465.SZ,制造业,广东省,广州市,38.3  
4027,中小企业板,广州海格通信集团股份有限公司,海格通信,002465.SZ,制造业,广东省,广州市,38.3  
4028,中小企业板,广州海格通信集团股份有限公司,海格通信,002465.SZ,制造业,广东省,广州市,38.3  
4029,中小企业板,广州海格通信集团股份有限公司,海格通信,002465.SZ,制造业,广东省,广州市,38.3  
4030,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4031,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4032,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4033,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4034,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4035,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4036,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4037,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4038,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4039,创业板,浙江星星科技股份有限公司,星星科技,300256.SZ,制造业,浙江省,台州市,38.3  
4040,主板,风神轮胎股份有限公司,风神股份,600469.SH,制造业,河南省,焦作市,38.3  
4041,主板,风神轮胎股份有限公司,风神股份,600469.SH,制造业,河南省,焦作市,38.3  
4042,主板,风神轮胎股份有限公司,风神股份,600469.SH,制造业,河南省,焦作市,38.3  
4043,主板,风神轮胎股份有限公司,风神股份,600469.SH,制造业,河南省,焦作市,38.3  
4044,主板,风神轮胎股份有限公司,风神股份,600469.SH,制造业,河南省,焦作市,38.3  
4045,主板,风神轮胎股份有限公司,风神股份,600469.SH,制造业,河南省,焦作市,38.3  
4046,主板,风神轮胎股份有限公司,风神股份,600469.SH,制造业,河南省,焦作市,38.3  
4047,主板,风神轮胎股份有限公司,风神股份,600469.SH,制造业,河南省,焦作市,38.3  
4048,主板,风神轮胎股份有限公司,风神股份,600469.SH,制造业,河南省,焦作市,38.3  
